prof_id,week_day,hour,semester,academic_year,module,degree,room,degree_year
44,Wed,11,1,2023/2024,Physical human-robot interaction,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],2
44,Wed,12,1,2023/2024,Physical human-robot interaction,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],2
44,Wed,13,1,2023/2024,Physical human-robot interaction,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Laboratorio Ciberfisico [Borgo Roma - Ca' Vignal 3],2
26,Fri,8,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
26,Fri,9,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
26,Thu,9,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],3
26,Thu,10,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],3
26,Tue,10,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula D [Borgo Roma - Ca' Vignal 1],3
26,Fri,8,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
26,Fri,9,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
26,Thu,9,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],3
26,Thu,10,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],3
26,Tue,10,1,2023/2024,Metodi numerici per le equazioni differenziali,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula D [Borgo Roma - Ca' Vignal 1],3
26,Tue,11,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula D [Borgo Roma - Ca' Vignal 1],2
26,Tue,12,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula D [Borgo Roma - Ca' Vignal 1],2
26,Wed,8,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
26,Wed,9,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
26,Wed,16,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
26,Tue,11,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula D [Borgo Roma - Ca' Vignal 1],2
26,Tue,12,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula D [Borgo Roma - Ca' Vignal 1],2
26,Wed,8,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
26,Wed,9,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
26,Wed,16,1,2023/2024,Calcolo numerico II con laboratorio,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
31,Mon,10,1,2023/2024,Analisi matematica Matricole dispari,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
31,Mon,11,1,2023/2024,Analisi matematica Matricole dispari,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
31,Mon,12,1,2023/2024,Analisi matematica Matricole dispari,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
31,Thu,14,1,2023/2024,Analisi matematica Matricole dispari,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
31,Thu,15,1,2023/2024,Analisi matematica Matricole dispari,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
68,Fri,12,1,2023/2024,Reti di calcolatori,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
68,Mon,11,1,2023/2024,Big data,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],"[1,2]"
68,Mon,12,1,2023/2024,Big data,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],"[1,2]"
68,Thu,8,1,2023/2024,Reti di calcolatori,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
68,Thu,9,1,2023/2024,Reti di calcolatori,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
68,Tue,16,1,2023/2024,Big data,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula M [Borgo Roma - Ca' Vignal 2],"[1,2]"
68,Tue,17,1,2023/2024,Big data,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula M [Borgo Roma - Ca' Vignal 2],"[1,2]"
68,Wed,10,1,2023/2024,Reti di calcolatori,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
68,Wed,11,1,2023/2024,Reti di calcolatori,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
110,Fri,10,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
110,Fri,11,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
110,Fri,12,1,2023/2024,Programmazione I Matricole dispari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
110,Tue,8,1,2023/2024,Reinforcement learning and Advanced programming for AI Reinforcement Learning,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
110,Tue,9,1,2023/2024,Reinforcement learning and Advanced programming for AI Reinforcement Learning,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
110,Tue,10,1,2023/2024,Reinforcement learning and Advanced programming for AI Reinforcement Learning,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
110,Wed,14,1,2023/2024,Reinforcement learning and Advanced programming for AI Reinforcement Learning,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
110,Wed,15,1,2023/2024,Reinforcement learning and Advanced programming for AI Reinforcement Learning,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula C [Borgo Roma - Ca' Vignal 1],1
81,Fri,13,1,2023/2024,Fondamenti di ingegneria del software Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
81,Fri,14,1,2023/2024,Fondamenti di ingegneria del software Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
81,Fri,15,1,2023/2024,Fondamenti di ingegneria del software Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
81,Thu,16,1,2023/2024,Fondamenti di ingegneria del software Laboratorio,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
81,Thu,17,1,2023/2024,Fondamenti di ingegneria del software Laboratorio,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
83,Fri,13,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Fri,14,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Fri,15,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Fri,16,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Fri,17,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Fri,18,1,2023/2024,Clinical proteomics laboratorio 1° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Thu,13,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Thu,14,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Thu,15,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Thu,16,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Thu,17,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Thu,18,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Tue,13,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Tue,14,1,2023/2024,Tecniche analitiche di chimica clinica teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
83,Tue,15,1,2023/2024,Tecniche analitiche di chimica clinica teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
83,Tue,16,1,2023/2024,Tecniche analitiche di chimica clinica teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
83,Tue,17,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Tue,18,1,2023/2024,Tecniche analitiche di chimica clinica laboratorio,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],3
83,Wed,13,1,2023/2024,Clinical proteomics laboratorio 2° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Wed,14,1,2023/2024,Clinical proteomics laboratorio 2° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Wed,15,1,2023/2024,Clinical proteomics teoria,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Wed,16,1,2023/2024,Clinical proteomics teoria,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Wed,17,1,2023/2024,Clinical proteomics teoria,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],"[1,2]"
83,Wed,18,1,2023/2024,Clinical proteomics laboratorio 2° turno,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Laboratorio di Biochimica [Borgo Roma - Ca' Vignal 3],"[1,2]"
46,Fri,12,1,2023/2024,Metodi quantitativi per le biotecnologie,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
46,Fri,13,1,2023/2024,Metodi quantitativi per le biotecnologie,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
46,Mon,14,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Mon,15,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Thu,8,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Thu,9,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Thu,11,1,2023/2024,Metodi matematici e statistici in biologia,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula M [Borgo Roma - Ca' Vignal 2],3
46,Thu,12,1,2023/2024,Metodi matematici e statistici in biologia,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula M [Borgo Roma - Ca' Vignal 2],3
46,Tue,8,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Tue,9,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Tue,11,1,2023/2024,Metodi quantitativi per le biotecnologie,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
46,Tue,12,1,2023/2024,Metodi quantitativi per le biotecnologie,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
46,Tue,14,1,2023/2024,Metodi matematici e statistici in biologia,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula E [Borgo Roma - Ca' Vignal 1],3
46,Tue,15,1,2023/2024,Metodi matematici e statistici in biologia,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula E [Borgo Roma - Ca' Vignal 1],3
46,Wed,10,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
46,Wed,11,1,2023/2024,Matematica e statistica,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],1
10,Thu,11,1,2023/2024,Fundamental algorithms for bioinformatics Algorithm design,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
10,Thu,12,1,2023/2024,Fundamental algorithms for bioinformatics Algorithm design,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
10,Tue,16,1,2023/2024,Fundamental algorithms for bioinformatics Algorithm design,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
10,Tue,17,1,2023/2024,Fundamental algorithms for bioinformatics Algorithm design,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
71,Thu,8,1,2023/2024,Algebra lineare,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
71,Thu,9,1,2023/2024,Algebra lineare,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
71,Wed,15,1,2023/2024,Algebra lineare,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
71,Wed,16,1,2023/2024,Algebra lineare,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
71,Wed,17,1,2023/2024,Algebra lineare,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
48,Mon,8,1,2023/2024,Chimica degli alimenti CHIMICA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
48,Mon,9,1,2023/2024,Chimica degli alimenti CHIMICA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
48,Mon,10,1,2023/2024,Chimica degli alimenti CHIMICA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
48,Tue,14,1,2023/2024,Chimica degli alimenti LABORATORIO DI CHIMICA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Chimica [Borgo Roma - Ca' Vignal 3],2
48,Tue,15,1,2023/2024,Chimica degli alimenti LABORATORIO DI CHIMICA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Chimica [Borgo Roma - Ca' Vignal 3],2
